Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20220512,Sitka,52,Target pole dives,53484.32,NA,NA,2550,24,47.24,151.37,276.817,277.946,279.076,277.9463333
20220512,Sitka,52,Target pole dives,53486.18,NA,NA,1860,32,49.1,151.37,276.817,279.076,276.817,277.57
20220512,Sitka,52,Target pole dives,53488.76,NA,NA,2580,23,51.68,151.37,310.713,311.842,309.583,310.7126667
20220512,Sitka,52,Target pole dives,53491.19,NA,NA,2430,25,54.11,151.37,286.985,290.375,292.635,289.9983333
20220512,Sitka,52,Target pole dives,53492.71,NA,NA,1520,39,55.63,151.37,286.42,286.42,286.42,286.42
20220512,Sitka,52,Target pole dives,53495.22,NA,NA,2510,24,58.14,151.37,303.368,304.216,302.521,303.3683333
20220512,Sitka,52,Target pole dives,53497.58,NA,NA,2360,25,60.5,151.37,289.245,288.115,285.856,287.7386667
20220512,Sitka,52,Target pole dives,53499.18,NA,NA,1600,38,62.1,151.37,290.375,288.115,290.375,289.6216667
20220512,Sitka,52,Target pole dives,53501.86,NA,NA,2680,22,64.78,151.37,298.284,296.589,300.826,298.5663333
20220512,Sitka,52,Target pole dives,53504.17,NA,NA,2310,26,67.09,151.37,301.674,299.979,301.674,301.109
20220512,Sitka,52,Target pole dives,53506.65,NA,NA,2480,24,69.57,151.37,322.011,323.141,322.011,322.3876667
20220512,Sitka,52,Target pole dives,53509.06,NA,NA,2410,25,71.98,151.37,291.505,297.154,297.154,295.271
20220512,Sitka,52,Target pole dives,53511.42,NA,NA,2360,25,74.34,151.37,319.751,318.622,314.102,317.4916667
20220512,Sitka,52,Target pole dives,53513.83,NA,NA,2410,25,76.75,151.37,308.453,308.453,307.323,308.0763333
20220512,Sitka,52,Target pole dives,53515.51,NA,NA,1680,36,78.43,151.37,305.063,309.583,303.933,306.193
20220512,Sitka,52,Target pole dives,53518.31,NA,NA,2800,21,81.23,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53519.98,NA,NA,1670,36,82.9,151.37,312.972,315.232,315.232,314.4786667
20220512,Sitka,52,Target pole dives,53522.57,NA,NA,2590,23.16602317,85.49,151.37,300.544,306.193,300.544,302.427
20220512,Sitka,52,Target pole dives,53524.89,NA,NA,2320,26,87.81,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53527.35,NA,NA,2460,24,90.27,151.37,312.972,310.713,312.972,312.219
20220512,Sitka,52,Target pole dives,53529.01,NA,NA,1660,36,91.93,151.37,311.842,310.713,306.193,309.5826667
20220512,Sitka,52,Target pole dives,53531.49,NA,NA,2480,24,94.41,151.37,278.794,279.641,277.099,278.5113333
20220512,Sitka,52,Target pole dives,53533.86,NA,NA,2370,25,96.78,151.37,310.713,314.102,310.713,311.8426667
20220512,Sitka,52,Target pole dives,53535.35,NA,NA,1490,40,98.27,151.37,291.505,293.765,291.505,292.2583333
20220512,Sitka,52,Target pole dives,53538.06,NA,NA,2710,22,100.98,151.37,308.453,308.453,301.674,306.1933333
20220512,Sitka,52,Target pole dives,53539.74,NA,NA,1680,36,102.66,151.37,295.742,295.742,295.742,295.742
20220512,Sitka,52,Target pole dives,53542.21,NA,NA,2470,24,105.13,151.37,308.453,309.583,311.842,309.9593333
20220512,Sitka,52,Target pole dives,53543.7,NA,NA,1490,40,106.62,151.37,293.765,296.024,291.505,293.7646667
20220512,Sitka,52,Target pole dives,53546.09,NA,NA,2390,25,109.01,151.37,300.826,305.063,300.826,302.2383333
20220512,Sitka,52,Target pole dives,53547.71,NA,NA,1620,37.03703704,110.63,151.37,305.063,308.453,306.193,306.5696667
20220512,Sitka,52,Target pole dives,53550.36,NA,NA,2650,23,113.28,151.37,293.2,289.81,288.115,290.375
20220512,Sitka,52,Target pole dives,53552.74,NA,NA,2380,25,115.66,151.37,306.193,300.544,300.544,302.427
20220512,Sitka,52,Target pole dives,53554.31,NA,NA,1570,38,117.23,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53556.93,NA,NA,2620,23,119.85,151.37,319.751,319.751,317.492,318.998
20220512,Sitka,52,Target pole dives,53558.47,NA,NA,1540,39,121.39,151.37,315.232,314.102,315.232,314.8553333
20220512,Sitka,52,Target pole dives,53560.9,NA,NA,2430,25,123.82,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53562.47,NA,NA,1570,38,125.39,151.37,288.115,286.985,289.245,288.115
20220512,Sitka,52,Target pole dives,53564.04,NA,NA,1570,38,126.96,151.37,309.3,308.453,307.605,308.4526667
20220512,Sitka,52,Target pole dives,53566.43,NA,NA,2390,25,129.35,151.37,308.453,310.148,309.3,309.3003333
20220512,Sitka,52,Target pole dives,53568.27,NA,NA,1840,33,131.19,151.37,310.148,312.972,307.323,310.1476667
20220512,Sitka,52,Target pole dives,53569.82,NA,NA,1550,39,132.74,151.37,299.414,302.803,301.674,301.297
20220512,Sitka,52,Target pole dives,53572.29,NA,NA,2470,24,135.21,151.37,331.05,332.18,335.57,332.9333333
20220512,Sitka,52,Target pole dives,53573.89,NA,NA,1600,38,136.81,151.37,310.713,315.232,311.842,312.5956667
20220512,Sitka,52,Target pole dives,53576.23,NA,NA,2340,26,139.15,151.37,300.544,303.933,301.674,302.0503333
20220512,Sitka,52,Target pole dives,53578.57,NA,NA,2340,26,141.49,151.37,298.284,297.154,298.284,297.9073333
20220512,Sitka,52,Target pole dives,53580.46,NA,NA,1890,32,143.38,151.37,305.063,303.933,305.063,304.6863333
20220512,Sitka,52,Target pole dives,53582.98,NA,NA,2520,24,145.9,151.37,298.284,298.284,298.284,298.284
20220512,Sitka,52,Target pole dives,53584.55,NA,NA,1570,38,147.47,151.37,310.148,310.995,313.537,311.56
20220512,Sitka,52,Target pole dives,53587.4,NA,NA,2850,21,150.32,151.37,316.927,318.622,316.927,317.492
20220512,Sitka,52,Target pole dives,53588.93,NA,NA,1530,39,151.85,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53591.42,NA,NA,2490,24,154.34,151.37,298.284,302.803,301.674,300.9203333
20220512,Sitka,52,Target pole dives,53592.92,NA,NA,1500,40,155.84,151.37,310.995,314.385,313.537,312.9723333
20220512,Sitka,52,Target pole dives,53595.46,NA,NA,2540,24,158.38,151.37,318.622,322.011,317.492,319.375
20220512,Sitka,52,Target pole dives,53597.28,NA,NA,1820,33,160.2,151.37,315.232,314.102,314.102,314.4786667
20220512,Sitka,52,Target pole dives,53599.74,NA,NA,2460,24,162.66,151.37,301.674,306.193,302.803,303.5566667
20220512,Sitka,52,Target pole dives,53601.3,NA,NA,1560,38,164.22,151.37,305.063,307.323,303.933,305.4396667
20220512,Sitka,52,Target pole dives,53601.9,NA,NA,NA,NA,164.82,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53602.22,stationary underwater,STOP,NA,NA,164.82,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53602.32,NA,NA,NA,NA,165.24,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53602.63,NA,NA,NA,NA,165.55,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53602.76,underwater,STOP,NA,NA,165.55,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53602.76,head above water,START,NA,NA,165.55,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53603.44,breath,POINT,NA,NA,165.55,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53603.72,NA,NA,1090,55,166.64,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53604.62,NA,NA,900,67,167.54,151.37,303.933,303.933,307.323,305.063
20220512,Sitka,52,Target pole dives,53605.49,eats fish,POINT,NA,NA,167.54,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53605.94,NA,NA,1320,45,168.86,151.37,316.079,317.774,316.079,316.644
20220512,Sitka,52,Target pole dives,53606.7,NA,NA,760,79,169.62,151.37,336.417,338.112,336.417,336.982
20220512,Sitka,52,Target pole dives,53607.42,NA,NA,720,83,170.34,151.37,327.66,328.79,327.66,328.0366667
20220512,Sitka,52,Target pole dives,53608.13,NA,NA,710,85,171.05,151.37,321.164,320.316,321.164,320.8813333
20220512,Sitka,52,Target pole dives,53608.82,NA,NA,690,87,171.74,151.37,315.232,315.232,320.881,317.115
20220512,Sitka,52,Target pole dives,53609.41,eats fish,POINT,NA,NA,171.74,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53609.5,NA,NA,680,88,172.42,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53610.18,NA,NA,680,88,173.1,151.37,323.141,322.011,319.751,321.6343333
20220512,Sitka,52,Target pole dives,53610.85,NA,NA,670,90,173.77,151.37,320.881,322.011,318.622,320.5046667
20220512,Sitka,52,Target pole dives,53611.52,NA,NA,670,90,174.44,151.37,307.605,313.537,311.842,310.9946667
20220512,Sitka,52,Target pole dives,53612.11,breath,POINT,NA,NA,174.44,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53612.18,NA,NA,660,91,175.1,151.37,327.66,326.531,328.79,327.6603333
20220512,Sitka,52,Target pole dives,53612.84,NA,NA,660,91,175.76,151.37,319.751,318.622,318.622,318.9983333
20220512,Sitka,52,Target pole dives,53613.47,NA,NA,630,95,176.39,151.37,298.284,302.521,300.826,300.5436667
20220512,Sitka,52,Target pole dives,53614.13,NA,NA,660,91,177.05,151.37,326.531,324.271,325.401,325.401
20220512,Sitka,52,Target pole dives,53614.79,NA,NA,660,91,177.71,151.37,320.881,318.622,323.141,320.8813333
20220512,Sitka,52,Target pole dives,53615.44,NA,NA,650,92,178.36,151.37,326.531,323.141,324.271,324.6476667
20220512,Sitka,52,Target pole dives,53616.09,NA,NA,650,92,179.01,151.37,317.492,319.751,314.102,317.115
20220512,Sitka,52,Target pole dives,53616.43,eats fish,POINT,NA,NA,179.01,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53616.74,NA,NA,650,92,179.66,151.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53617.37,NA,NA,630,95,180.29,151.37,328.79,328.79,328.79,328.79
