Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20221107,Sitka,66,Target pole dives,40060.95,NA,NA,670,90,0,160.77,293.785,294.068,294.915,294.256
20221107,Sitka,66,Target pole dives,40061.5,NA,NA,550,109,0.55,160.77,327.119,324.576,322.034,324.5763333
20221107,Sitka,66,Target pole dives,40062.18,NA,NA,680,88,1.23,160.77,306.215,306.215,309.605,307.345
20221107,Sitka,66,Target pole dives,40062.83,NA,NA,650,92,1.88,160.77,320.904,316.384,318.644,318.644
20221107,Sitka,66,Target pole dives,40063.47,NA,NA,640,94,2.52,160.77,322.034,325.424,325.424,324.294
20221107,Sitka,66,Target pole dives,40064.11,NA,NA,640,94,3.16,160.77,321.186,324.576,323.729,323.1636667
20221107,Sitka,66,Target pole dives,40064.75,NA,NA,640,94,3.8,160.77,320.904,322.034,317.514,320.1506667
20221107,Sitka,66,Target pole dives,40064.83,breath,POINT,NA,NA,3.8,160.77,NA,NA,NA,NA
20221107,Sitka,66,Target pole dives,40065.4,NA,NA,650,92,4.45,160.77,340.678,340.113,340.113,340.3013333
20221107,Sitka,66,Target pole dives,40066.06,NA,NA,660,91,5.11,160.77,320.904,322.034,320.904,321.2806667
20221107,Sitka,66,Target pole dives,40066.73,NA,NA,670,90,5.78,160.77,308.475,308.475,308.475,308.475
20221107,Sitka,66,Target pole dives,40067.39,NA,NA,660,91,6.44,160.77,322.034,324.294,320.904,322.4106667
20221107,Sitka,66,Target pole dives,40068.05,NA,NA,660,91,7.1,160.77,NA,NA,NA,NA
20221107,Sitka,66,Target pole dives,40068.71,NA,NA,660,91,7.76,160.77,319.774,319.774,320.904,320.1506667
20221107,Sitka,66,Target pole dives,40069.38,NA,NA,670,90,8.43,160.77,316.949,316.949,316.102,316.6666667
20221107,Sitka,66,Target pole dives,40070.05,NA,NA,670,90,9.1,160.77,318.644,319.492,315.254,317.7966667
20221107,Sitka,66,Target pole dives,40070.74,NA,NA,690,87,9.79,160.77,330.508,333.333,332.203,332.0146667
20221107,Sitka,66,Target pole dives,40071.44,NA,NA,700,86,10.49,160.77,326.554,325.424,327.684,326.554
20221107,Sitka,66,Target pole dives,40072.16,NA,NA,720,83,11.21,160.77,318.644,321.186,318.644,319.4913333
