Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20230124,Yasha,2994,Target pole dives,53012.93,NA,NA,1410,43,75.19,109.86,283.376,287.892,284.505,285.2576667
20230124,Yasha,2994,Target pole dives,53015.37,NA,NA,2440,25,77.63,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53016.74,NA,NA,1370,44,79,109.86,295.512,298.052,298.899,297.4876667
20230124,Yasha,2994,Target pole dives,53018.25,NA,NA,1510,40,80.51,109.86,292.408,295.795,296.924,295.0423333
20230124,Yasha,2994,Target pole dives,53020.52,NA,NA,2270,26,82.78,109.86,312.447,314.141,318.374,314.9873333
20230124,Yasha,2994,Target pole dives,53021.73,NA,NA,1210,50,83.99,109.86,272.086,275.191,270.957,272.7446667
20230124,Yasha,2994,Target pole dives,53022.28,NA,NA,NA,NA,84.54,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53022.81,NA,NA,NA,NA,85.07,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53022.97,NA,NA,NA,NA,85.23,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53023.18,NA,NA,NA,NA,85.44,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53023.35,NA,NA,NA,NA,85.61,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53023.53,NA,NA,NA,NA,85.79,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53025.44,NA,NA,NA,NA,87.7,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53026.74,NA,NA,1300,46,89,109.86,277.731,278.86,275.473,277.3546667
20230124,Yasha,2994,Target pole dives,53028,NA,NA,NA,NA,90.26,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53028.17,NA,NA,NA,NA,90.43,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53030.62,NA,NA,NA,NA,92.88,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53031.9,NA,NA,1280,47,94.16,109.86,287.892,281.118,282.811,283.9403333
20230124,Yasha,2994,Target pole dives,53033.13,NA,NA,1230,49,95.39,109.86,300.31,294.666,295.795,296.9236667
20230124,Yasha,2994,Target pole dives,53034.49,NA,NA,1360,44,96.75,109.86,287.892,290.15,291.279,289.7736667
20230124,Yasha,2994,Target pole dives,53036.69,NA,NA,2200,27,98.95,109.86,278.86,275.473,275.473,276.602
20230124,Yasha,2994,Target pole dives,53037.85,NA,NA,1160,52,100.11,109.86,260.796,257.409,265.312,261.1723333
20230124,Yasha,2994,Target pole dives,53040.44,NA,NA,2590,23.16602317,102.7,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53041.73,NA,NA,1290,47,103.99,109.86,275.473,273.215,273.215,273.9676667
20230124,Yasha,2994,Target pole dives,53042.97,NA,NA,1240,48,105.23,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53044.62,NA,NA,1650,36.36363636,106.88,109.86,300.31,309.342,307.084,305.5786667
20230124,Yasha,2994,Target pole dives,53045.42,NA,NA,800,75,107.68,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53047.24,NA,NA,1820,33,109.5,109.86,298.052,299.181,298.052,298.4283333
20230124,Yasha,2994,Target pole dives,53049.66,NA,NA,2420,25,111.92,109.86,306.52,309.06,309.06,308.2133333
20230124,Yasha,2994,Target pole dives,53051.08,NA,NA,1420,42,113.34,109.86,323.455,321.761,320.068,321.7613333
20230124,Yasha,2994,Target pole dives,53053.45,NA,NA,2370,25,115.71,109.86,317.245,311.6,319.503,316.116
20230124,Yasha,2994,Target pole dives,53055.64,NA,NA,2190,27,117.9,109.86,318.374,318.374,320.068,318.9386667
20230124,Yasha,2994,Target pole dives,53056.91,NA,NA,1270,47,119.17,109.86,311.6,310.471,308.213,310.0946667
20230124,Yasha,2994,Target pole dives,53058.41,NA,NA,1500,40,120.67,109.86,316.116,313.858,314.987,314.987
20230124,Yasha,2994,Target pole dives,53059.37,NA,NA,960,62,121.63,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53059.98,NA,NA,NA,NA,122.24,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53060.77,NA,NA,NA,NA,123.03,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53061.15,NA,NA,NA,NA,123.41,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53061.58,stationary underwater,STOP,NA,NA,123.41,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53061.9,underwater,STOP,NA,NA,123.41,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53061.9,head above water,START,NA,NA,123.41,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53062.13,NA,NA,NA,NA,124.39,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53062.49,breath,POINT,NA,NA,124.39,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53062.71,NA,NA,580,103,124.97,109.86,320.068,320.068,325.148,321.7613333
20230124,Yasha,2994,Target pole dives,53063.48,NA,NA,770,78,125.74,109.86,323.455,328.535,325.148,325.7126667
20230124,Yasha,2994,Target pole dives,53063.61,breath,POINT,NA,NA,125.74,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53064.15,NA,NA,670,90,126.41,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53064.78,NA,NA,630,95,127.04,109.86,327.406,325.148,327.406,326.6533333
20230124,Yasha,2994,Target pole dives,53065.38,NA,NA,600,100,127.64,109.86,301.439,299.181,300.31,300.31
20230124,Yasha,2994,Target pole dives,53065.97,NA,NA,590,102,128.23,109.86,350.55,349.704,348.01,349.4213333
20230124,Yasha,2994,Target pole dives,53066.55,NA,NA,580,103,128.81,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53066.75,NA,NA,NA,NA,129.01,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53066.93,NA,NA,NA,NA,129.19,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53067.61,head above water,STOP,NA,NA,129.19,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53067.61,haulout,START,NA,NA,129.19,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53068.83,NA,NA,NA,NA,131.09,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53069.38,NA,NA,550,109,131.64,109.86,325.148,318.374,325.148,322.89
20230124,Yasha,2994,Target pole dives,53069.62,breath,POINT,NA,NA,131.64,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53069.91,NA,NA,530,113,132.17,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53070.13,NA,NA,NA,NA,132.39,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53070.48,NA,NA,NA,NA,132.74,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53070.74,NA,NA,NA,NA,133,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53071.01,NA,NA,NA,NA,133.27,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53071.54,NA,NA,530,113,133.8,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53072.08,NA,NA,540,111,134.34,109.86,325.148,323.455,326.842,325.1483333
20230124,Yasha,2994,Target pole dives,53072.65,NA,NA,570,105,134.91,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53073.15,follows signal (command) from a trainer,POINT,NA,NA,134.91,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53073.19,NA,NA,540,111,135.45,109.86,345.47,344.341,344.341,344.7173333
20230124,Yasha,2994,Target pole dives,53073.73,NA,NA,540,111,135.99,109.86,328.535,328.535,328.535,328.535
20230124,Yasha,2994,Target pole dives,53074.25,NA,NA,520,115,136.51,109.86,299.181,298.052,298.052,298.4283333
20230124,Yasha,2994,Target pole dives,53074.81,NA,NA,560,107,137.07,109.86,295.795,293.537,294.666,294.666
20230124,Yasha,2994,Target pole dives,53075.12,breath,POINT,NA,NA,137.07,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53075.34,NA,NA,530,113,137.6,109.86,320.632,326.277,321.761,322.89
20230124,Yasha,2994,Target pole dives,53075.83,NA,NA,490,122,138.09,109.86,NA,NA,NA,NA
20230124,Yasha,2994,Target pole dives,53076.46,NA,NA,630,95.23809524,138.72,109.86,NA,NA,NA,NA
