Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20220420,Hazy,978,Target pole dives,40232.9,NA,NA,1300,46,47.03,125.07,293.2,294.047,296.589,294.612
20220420,Hazy,978,Target pole dives,40234.97,NA,NA,2070,29,49.1,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40237.26,NA,NA,2290,26,51.39,125.07,292.635,288.115,289.245,289.9983333
20220420,Hazy,978,Target pole dives,40239.61,NA,NA,2350,26,53.74,125.07,283.596,281.336,280.206,281.7126667
20220420,Hazy,978,Target pole dives,40241.22,NA,NA,1610,37,55.35,125.07,281.336,281.336,283.596,282.0893333
20220420,Hazy,978,Target pole dives,40243.76,NA,NA,2540,24,57.89,125.07,284.726,280.206,289.245,284.7256667
20220420,Hazy,978,Target pole dives,40246.14,NA,NA,2380,25,60.27,125.07,292.635,291.505,286.985,290.375
20220420,Hazy,978,Target pole dives,40248.51,NA,NA,2370,25,62.64,125.07,286.985,289.245,289.245,288.4916667
20220420,Hazy,978,Target pole dives,40250.89,NA,NA,2380,25,65.02,125.07,294.894,293.765,294.894,294.5176667
20220420,Hazy,978,Target pole dives,40253.42,NA,NA,2530,24,67.55,125.07,294.894,299.414,293.765,296.0243333
20220420,Hazy,978,Target pole dives,40255.87,NA,NA,2450,24,70,125.07,280.206,280.206,280.206,280.206
20220420,Hazy,978,Target pole dives,40258.53,NA,NA,2660,23,72.66,125.07,294.894,290.375,290.375,291.8813333
20220420,Hazy,978,Target pole dives,40261.07,NA,NA,2540,24,75.2,125.07,290.375,291.505,290.375,290.7516667
20220420,Hazy,978,Target pole dives,40263.46,NA,NA,2390,25,77.59,125.07,287.268,283.031,285.573,285.2906667
20220420,Hazy,978,Target pole dives,40265.82,NA,NA,2360,25,79.95,125.07,293.765,296.024,296.024,295.271
20220420,Hazy,978,Target pole dives,40268.46,NA,NA,2640,23,82.59,125.07,297.154,301.674,299.414,299.414
20220420,Hazy,978,Target pole dives,40270.66,NA,NA,2200,27,84.79,125.07,280.489,279.641,281.336,280.4886667
20220420,Hazy,978,Target pole dives,40273.05,NA,NA,2390,25,87.18,125.07,294.894,291.505,290.375,292.258
20220420,Hazy,978,Target pole dives,40275.62,NA,NA,2570,23,89.75,125.07,288.115,290.375,289.245,289.245
20220420,Hazy,978,Target pole dives,40277.97,NA,NA,2350,26,92.1,125.07,282.466,281.336,279.076,280.9593333
20220420,Hazy,978,Target pole dives,40280.38,NA,NA,2410,25,94.51,125.07,298.284,298.284,292.635,296.401
20220420,Hazy,978,Target pole dives,40283.07,NA,NA,2690,22,97.2,125.07,299.131,296.589,296.589,297.4363333
20220420,Hazy,978,Target pole dives,40285.61,NA,NA,2540,24,99.74,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40288.19,NA,NA,2580,23,102.32,125.07,285.856,286.985,288.115,286.9853333
20220420,Hazy,978,Target pole dives,40291.06,NA,NA,2870,21,105.19,125.07,296.589,295.742,297.437,296.5893333
20220420,Hazy,978,Target pole dives,40293.73,NA,NA,2670,22,107.86,125.07,286.985,290.375,288.115,288.4916667
20220420,Hazy,978,Target pole dives,40296.34,NA,NA,2610,23,110.47,125.07,299.414,296.024,299.414,298.284
20220420,Hazy,978,Target pole dives,40298.7,NA,NA,2360,25,112.83,125.07,289.245,290.375,290.375,289.9983333
20220420,Hazy,978,Target pole dives,40301.23,NA,NA,2530,24,115.36,125.07,293.2,294.894,294.894,294.3293333
20220420,Hazy,978,Target pole dives,40303.81,NA,NA,2580,23,117.94,125.07,291.505,291.505,289.245,290.7516667
20220420,Hazy,978,Target pole dives,40306.33,NA,NA,2520,24,120.46,125.07,297.437,295.742,297.437,296.872
20220420,Hazy,978,Target pole dives,40308.76,NA,NA,2430,25,122.89,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40310.99,NA,NA,2230,27,125.12,125.07,293.2,296.589,293.2,294.3296667
20220420,Hazy,978,Target pole dives,40313.58,NA,NA,2590,23,127.71,125.07,294.894,294.894,296.024,295.2706667
20220420,Hazy,978,Target pole dives,40316.61,NA,NA,3030,20,130.74,125.07,296.024,294.894,298.284,296.4006667
20220420,Hazy,978,Target pole dives,40319.37,NA,NA,2760,22,133.5,125.07,293.2,294.047,293.2,293.4823333
20220420,Hazy,978,Target pole dives,40322.32,NA,NA,2950,20,136.45,125.07,281.336,286.42,284.726,284.1606667
20220420,Hazy,978,Target pole dives,40324.34,NA,NA,2020,29.7029703,138.47,125.07,289.245,289.245,290.375,289.6216667
20220420,Hazy,978,Target pole dives,40324.39,stationary underwater,STOP,NA,NA,138.47,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40325.01,underwater,STOP,NA,NA,138.47,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40325.01,head above water,START,NA,NA,138.47,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40325.45,NA,NA,1110,54,139.58,125.07,306.193,307.323,306.193,306.5696667
20220420,Hazy,978,Target pole dives,40325.89,breath,POINT,NA,NA,139.58,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40326.32,NA,NA,870,69,140.45,125.07,300.826,299.131,299.979,299.9786667
20220420,Hazy,978,Target pole dives,40326.57,eats fish,POINT,NA,NA,140.45,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40327.64,NA,NA,1320,45,141.77,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40328.05,eats fish,POINT,NA,NA,141.77,125.07,NA,NA,NA,NA
