Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20220512,Sitka,52,Target pole dives,53308.41,NA,NA,2400,25,29.22,124.37,282.183,279.641,282.183,281.3357
20220512,Sitka,52,Target pole dives,53309.83,NA,NA,1420,42,30.64,124.37,293.2,285.856,289.245,289.4337
20220512,Sitka,52,Target pole dives,53312.23,NA,NA,2400,25,33.04,124.37,295.742,300.826,297.437,298.0017
20220512,Sitka,52,Target pole dives,53313.66,NA,NA,1430,42,34.47,124.37,289.245,286.985,288.115,288.115
20220512,Sitka,52,Target pole dives,53315.32,NA,NA,1660,36,36.13,124.37,300.826,298.284,303.368,300.826
20220512,Sitka,52,Target pole dives,53317.76,NA,NA,2440,25,38.57,124.37,286.42,285.856,283.596,285.2907
20220512,Sitka,52,Target pole dives,53319.37,NA,NA,1610,37,40.18,124.37,300.826,299.979,301.674,300.8263
20220512,Sitka,52,Target pole dives,53321.92,NA,NA,2550,24,42.73,124.37,296.589,295.742,297.437,296.5893
20220512,Sitka,52,Target pole dives,53323.51,NA,NA,1590,38,44.32,124.37,289.245,288.115,288.963,288.7743
20220512,Sitka,52,Target pole dives,53326.12,NA,NA,2610,23,46.93,124.37,307.605,305.911,302.521,305.3457
20220512,Sitka,52,Target pole dives,53328.52,NA,NA,2400,25,49.33,124.37,293.765,294.047,292.352,293.388
20220512,Sitka,52,Target pole dives,53330.89,NA,NA,2370,25,51.7,124.37,298.284,292.635,294.894,295.271
20220512,Sitka,52,Target pole dives,53332.66,NA,NA,1770,34,53.47,124.37,318.622,318.622,317.492,318.2453
20220512,Sitka,52,Target pole dives,53335.5,NA,NA,2840,21,56.31,124.37,307.605,302.521,307.605,305.9103
20220512,Sitka,52,Target pole dives,53337.87,NA,NA,2370,25,58.68,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53340.45,NA,NA,2580,23,61.26,124.37,302.803,299.131,299.979,300.6377
20220512,Sitka,52,Target pole dives,53343.11,NA,NA,2660,23,63.92,124.37,290.657,288.115,294.894,291.222
20220512,Sitka,52,Target pole dives,53345.8,NA,NA,2690,22,66.61,124.37,303.933,298.284,299.979,300.732
20220512,Sitka,52,Target pole dives,53348.44,NA,NA,2640,23,69.25,124.37,300.544,304.216,305.911,303.557
20220512,Sitka,52,Target pole dives,53351.16,NA,NA,2720,22,71.97,124.37,310.148,306.758,307.605,308.1703
20220512,Sitka,52,Target pole dives,53354.48,NA,NA,3320,18,75.29,124.37,310.148,310.148,310.148,310.148
20220512,Sitka,52,Target pole dives,53357.05,NA,NA,2570,23,77.86,124.37,325.401,327.943,326.248,326.5307
20220512,Sitka,52,Target pole dives,53359.91,NA,NA,2860,21,80.72,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53362.74,NA,NA,2830,21,83.55,124.37,308.453,309.3,304.216,307.323
20220512,Sitka,52,Target pole dives,53366.06,NA,NA,3320,18,86.87,124.37,301.674,302.521,300.826,301.6737
20220512,Sitka,52,Target pole dives,53368.69,NA,NA,2630,23,89.5,124.37,300.544,301.674,303.368,301.862
20220512,Sitka,52,Target pole dives,53371.36,NA,NA,2670,22,92.17,124.37,299.414,302.521,301.674,301.203
20220512,Sitka,52,Target pole dives,53374.92,NA,NA,3560,17,95.73,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53377.43,NA,NA,2510,24,98.24,124.37,299.414,301.674,302.803,301.297
20220512,Sitka,52,Target pole dives,53380.42,NA,NA,2990,20,101.23,124.37,310.995,313.537,310.148,311.56
20220512,Sitka,52,Target pole dives,53383.05,NA,NA,2630,23,103.86,124.37,305.063,300.826,305.063,303.6507
20220512,Sitka,52,Target pole dives,53385.79,NA,NA,2740,22,106.6,124.37,304.216,303.368,306.758,304.7807
20220512,Sitka,52,Target pole dives,53389.09,NA,NA,3300,18,109.9,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53391.68,NA,NA,2590,23,112.49,124.37,310.713,308.453,309.583,309.583
20220512,Sitka,52,Target pole dives,53394.19,NA,NA,2510,24,115,124.37,290.657,290.657,292.352,291.222
20220512,Sitka,52,Target pole dives,53397.44,NA,NA,3250,18,118.25,124.37,302.803,309.583,305.063,305.8163
20220512,Sitka,52,Target pole dives,53399.97,NA,NA,2530,24,120.78,124.37,307.605,306.758,308.453,307.6053
20220512,Sitka,52,Target pole dives,53402.93,NA,NA,2960,20,123.74,124.37,306.758,305.911,304.216,305.6283
20220512,Sitka,52,Target pole dives,53405.56,NA,NA,2630,23,126.37,124.37,311.842,309.3,314.385,311.8423
20220512,Sitka,52,Target pole dives,53408.17,NA,NA,2610,23,128.98,124.37,307.605,310.148,308.453,308.7353
20220512,Sitka,52,Target pole dives,53411.04,NA,NA,2870,21,131.85,124.37,328.79,330.485,327.943,329.0727
20220512,Sitka,52,Target pole dives,53413.57,NA,NA,2530,24,134.38,124.37,313.537,313.537,315.232,314.102
20220512,Sitka,52,Target pole dives,53415.57,stationary underwater,STOP,NA,NA,134.38,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53415.79,NA,NA,NA,NA,136.6,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53416.09,NA,NA,NA,NA,136.9,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53416.26,underwater,STOP,NA,NA,136.9,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53416.26,head above water,START,NA,NA,136.9,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53416.96,breath,POINT,NA,NA,136.9,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53417.93,NA,NA,NA,NA,138.74,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53418.59,eats fish,POINT,NA,NA,138.74,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53418.86,NA,NA,930,65,139.67,124.37,320.881,322.011,318.622,320.5047
20220512,Sitka,52,Target pole dives,53419.72,NA,NA,860,70,140.53,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53420.47,NA,NA,750,80,141.28,124.37,327.943,327.943,331.333,329.073
20220512,Sitka,52,Target pole dives,53421.2,NA,NA,730,82,142.01,124.37,318.622,316.927,317.774,317.7743
20220512,Sitka,52,Target pole dives,53421.56,eats fish,POINT,NA,NA,142.01,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53421.93,NA,NA,730,82,142.74,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53422.63,NA,NA,700,86,143.44,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53423.32,NA,NA,690,87,144.13,124.37,328.79,331.333,332.18,330.7677
20220512,Sitka,52,Target pole dives,53424,NA,NA,680,88,144.81,124.37,328.79,329.638,327.943,328.7903
20220512,Sitka,52,Target pole dives,53424.19,eats fish,POINT,NA,NA,144.81,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53424.68,NA,NA,680,88,145.49,124.37,332.18,329.638,330.485,330.7677
20220512,Sitka,52,Target pole dives,53425.36,NA,NA,680,88,146.17,124.37,329.92,327.943,326.248,328.037
20220512,Sitka,52,Target pole dives,53426.04,NA,NA,680,88,146.85,124.37,327.66,329.92,328.79,328.79
20220512,Sitka,52,Target pole dives,53426.67,breath,POINT,NA,NA,146.85,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53426.72,NA,NA,680,88,147.53,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53427.4,NA,NA,680,88,148.21,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53427.96,breath,POINT,NA,NA,148.21,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53428.07,NA,NA,670,90,148.88,124.37,355.907,354.212,357.602,355.907
20220512,Sitka,52,Target pole dives,53428.75,NA,NA,680,88,149.56,124.37,355.907,350.258,358.167,354.7773
20220512,Sitka,52,Target pole dives,53429.16,head above water,STOP,NA,NA,149.56,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53429.16,haulout,START,NA,NA,149.56,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53429.42,NA,NA,670,90,150.23,124.37,NA,NA,NA,NA
20220512,Sitka,52,Target pole dives,53430.01,NA,NA,590,102,150.82,124.37,332.18,340.089,342.349,338.206
20220512,Sitka,52,Target pole dives,53430.62,NA,NA,610,98,151.43,124.37,NA,NA,NA,NA
