Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20220420,Hazy,978,Target pole dives,40358.63,NA,NA,540,111,0,141.42,285.856,286.985,289.245,287.362
20220420,Hazy,978,Target pole dives,40358.78,breath,POINT,NA,NA,0,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40359.17,NA,NA,540,111,0.54,141.42,271.167,270.32,272.015,271.1673333
20220420,Hazy,978,Target pole dives,40359.71,NA,NA,540,111,1.08,141.42,280.489,279.641,278.794,279.6413333
20220420,Hazy,978,Target pole dives,40360.26,NA,NA,550,109,1.63,141.42,299.414,298.284,297.154,298.284
20220420,Hazy,978,Target pole dives,40360.81,NA,NA,550,109,2.18,141.42,284.726,282.466,284.726,283.9726667
20220420,Hazy,978,Target pole dives,40361.35,NA,NA,540,111,2.72,141.42,284.726,284.726,283.596,284.3493333
20220420,Hazy,978,Target pole dives,40361.89,NA,NA,540,111,3.26,141.42,286.985,283.596,283.596,284.7256667
20220420,Hazy,978,Target pole dives,40362.44,NA,NA,550,109,3.81,141.42,288.963,285.573,288.115,287.5503333
20220420,Hazy,978,Target pole dives,40362.99,NA,NA,550,109,4.36,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40363.54,NA,NA,550,109,4.91,141.42,284.726,285.856,285.856,285.4793333
20220420,Hazy,978,Target pole dives,40364.1,NA,NA,560,107,5.47,141.42,279.641,281.336,279.641,280.206
20220420,Hazy,978,Target pole dives,40364.67,NA,NA,570,105,6.04,141.42,282.466,281.336,281.336,281.7126667
20220420,Hazy,978,Target pole dives,40365.25,NA,NA,580,103,6.62,141.42,284.726,284.726,286.985,285.479
20220420,Hazy,978,Target pole dives,40365.84,NA,NA,590,102,7.21,141.42,273.427,272.297,275.687,273.8036667
20220420,Hazy,978,Target pole dives,40366.44,NA,NA,600,100,7.81,141.42,289.81,288.115,283.878,287.2676667
20220420,Hazy,978,Target pole dives,40367.05,NA,NA,610,98,8.42,141.42,272.015,270.32,269.472,270.6023333
20220420,Hazy,978,Target pole dives,40367.66,NA,NA,610,98,9.03,141.42,277.946,275.687,275.404,276.3456667
20220420,Hazy,978,Target pole dives,40368.28,NA,NA,620,97,9.65,141.42,272.297,277.946,274.557,274.9333333
20220420,Hazy,978,Target pole dives,40368.91,NA,NA,630,95,10.28,141.42,283.596,284.726,284.726,284.3493333
20220420,Hazy,978,Target pole dives,40369.55,NA,NA,640,94,10.92,141.42,294.894,292.635,294.894,294.141
20220420,Hazy,978,Target pole dives,40369.77,eats fish,POINT,NA,NA,10.92,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40370.18,NA,NA,630,95,11.55,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40370.79,NA,NA,610,98,12.16,141.42,271.167,265.518,268.908,268.531
20220420,Hazy,978,Target pole dives,40371.41,NA,NA,620,97,12.78,141.42,271.167,272.297,266.648,270.0373333
20220420,Hazy,978,Target pole dives,40372,NA,NA,590,102,13.37,141.42,289.245,289.245,288.115,288.8683333
20220420,Hazy,978,Target pole dives,40372,breath,POINT,NA,NA,13.37,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40372.59,haulout,STOP,NA,NA,13.37,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40372.59,underwater,START,NA,NA,13.37,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40372.59,NA,NA,590,102,13.96,141.42,288.115,286.985,285.856,286.9853333
20220420,Hazy,978,Target pole dives,40373.95,stationary underwater,START,NA,NA,14.88,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40375,NA,NA,602.5,99.58506224,14.5625,141.42,266.93,267.778,267.778,267.4953333
20220420,Hazy,978,Target pole dives,40375,NA,NA,602.5,99.58506224,15.165,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40375,NA,NA,602.5,99.58506224,15.7675,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40375,NA,NA,602.5,99.58506224,16.37,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40375.75,NA,NA,750,80,17.12,141.42,264.388,264.388,265.236,264.6706667
20220420,Hazy,978,Target pole dives,40376.68,NA,NA,930,65,18.05,141.42,274.557,277.099,273.709,275.1216667
20220420,Hazy,978,Target pole dives,40377.7,NA,NA,1020,59,19.07,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40378.7,NA,NA,1000,60,20.07,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40379.66,NA,NA,960,62,21.03,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40380.64,NA,NA,980,61,22.01,141.42,271.167,265.518,267.778,268.1543333
20220420,Hazy,978,Target pole dives,40382.7,bubbles,POINT,NA,NA,22.01,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40382.86,NA,NA,1110,54.05405405,23.12,141.42,277.946,274.557,276.817,276.44
20220420,Hazy,978,Target pole dives,40382.86,NA,NA,1110,54.05405405,24.23,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40384.43,NA,NA,1570,38,25.8,141.42,276.252,277.099,274.557,275.9693333
20220420,Hazy,978,Target pole dives,40385.75,NA,NA,1320,45,27.12,141.42,280.206,284.726,279.076,281.336
20220420,Hazy,978,Target pole dives,40387.18,NA,NA,1430,42,28.55,141.42,271.167,274.557,272.862,272.862
20220420,Hazy,978,Target pole dives,40388.66,NA,NA,1480,41,30.03,141.42,266.083,267.778,270.32,268.0603333
20220420,Hazy,978,Target pole dives,40390.32,NA,NA,1660,36,31.69,141.42,287.268,287.268,288.115,287.5503333
20220420,Hazy,978,Target pole dives,40391.75,NA,NA,1430,42,33.12,141.42,268.625,266.083,266.93,267.2126667
20220420,Hazy,978,Target pole dives,40393.27,NA,NA,1520,39,34.64,141.42,279.076,276.817,276.817,277.57
20220420,Hazy,978,Target pole dives,40394.85,NA,NA,1580,38,36.22,141.42,279.641,278.794,279.641,279.3586667
20220420,Hazy,978,Target pole dives,40396.85,NA,NA,2000,30,38.22,141.42,271.167,272.015,272.862,272.0146667
20220420,Hazy,978,Target pole dives,40398.31,NA,NA,1460,41,39.68,141.42,271.167,266.648,270.037,269.284
20220420,Hazy,978,Target pole dives,40400.59,NA,NA,2280,26,41.96,141.42,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40402.18,NA,NA,1590,38,43.55,141.42,276.817,280.206,280.206,279.0763333
20220420,Hazy,978,Target pole dives,40404.27,NA,NA,2090,29,45.64,141.42,271.167,280.206,276.817,276.0633333
20220420,Hazy,978,Target pole dives,40406.42,NA,NA,2150,28,47.79,141.42,272.297,270.037,273.427,271.9203333
20220420,Hazy,978,Target pole dives,40408.76,NA,NA,2340,26,50.13,141.42,279.076,286.985,284.726,283.5956667
20220420,Hazy,978,Target pole dives,40411.16,NA,NA,2400,25,52.53,141.42,280.206,280.206,280.206,280.206
20220420,Hazy,978,Target pole dives,40413.66,NA,NA,2500,24,55.03,141.42,278.794,277.099,278.794,278.229
